"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
499305070,"1",105376765,"LOC105376765","uncharacterized LOC105376765"
499305071,"1",101927417,"LOC101927417","uncharacterized LOC101927417"
499305072,"1",101927441,"LOC101927441","uncharacterized LOC101927441"
499305073,"1",79180,"EFHD2","EF-hand domain family, member D2"
499305074,"1",11330,"CTRC","chymotrypsin C (caldecrin)"
499305075,"1",63036,"CELA2A","chymotrypsin-like elastase family, member 2A"
499305076,"1",105376767,"LOC105376767","uncharacterized LOC105376767"
499305077,"1",51032,"CELA2B","chymotrypsin-like elastase family, member 2B"
499305078,"1",842,"CASP9","caspase 9, apoptosis-related cysteine peptidase"
499305079,"1",23341,"DNAJC16","DnaJ (Hsp40) homolog, subfamily C, member 16"
499305080,"1",79814,"AGMAT","agmatine ureohydrolase (agmatinase)"
499305081,"1",645317,"CHCHD2P6","coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 6"
499305082,"1",935,"CD24P1","CD24 molecule pseudogene 1"
499305083,"1",84301,"DDI2","DNA-damage inducible 1 homolog 2 (S. cerevisiae)"
499305084,"1",6248,"RSC1A1","regulatory solute carrier protein, family 1, member 1"
499305085,"1",23207,"PLEKHM2","pleckstrin homology domain containing, family M (with RUN domain) member 2"
499305086,"1",284723,"SLC25A34","solute carrier family 25, member 34"
499305087,"1",388595,"TMEM82","transmembrane protein 82"
499305088,"1",54751,"FBLIM1","filamin binding LIM protein 1"
499305089,"1",729500,"RPL12P14","ribosomal protein L12 pseudogene 14"
499305090,"1",440567,"UQCRHL","ubiquinol-cytochrome c reductase hinge protein-like"
499305091,"1",441876,"RPS16P1","ribosomal protein S16 pseudogene 1"
499305092,"1",729614,"FLJ37453","uncharacterized LOC729614"
499305093,"1",23013,"SPEN","spen family transcriptional repressor"
499305094,"1",7709,"ZBTB17","zinc finger and BTB domain containing 17"
499305095,"1",101928531,"LOC101928531","uncharacterized LOC101928531"
499305096,"1",101928566,"TBC1D3P6","TBC1 domain family, member 3 pseudogene 6"
499305097,"1",149563,"C1orf64","chromosome 1 open reading frame 64"
499305098,"1",27129,"HSPB7","heat shock 27kDa protein family, member 7 (cardiovascular)"
499305099,"1",1187,"CLCNKA","chloride channel, voltage-sensitive Ka"
499305100,"1",440568,"LOC440568","family with sequence similarity 131, member C pseudogene"
499305101,"1",1188,"CLCNKB","chloride channel, voltage-sensitive Kb"
499305102,"1",348487,"FAM131C","family with sequence similarity 131, member C"
499305103,"1",1969,"EPHA2","EPH receptor A2"
499305104,"1",101927479,"LOC101927479","uncharacterized LOC101927479"
499305105,"1",128272,"ARHGEF19","Rho guanine nucleotide exchange factor (GEF) 19"
499305106,"1",101927546,"ANO7P1","anoctamin 7 pseudogene 1"
499305107,"1",79363,"RSG1","REM2 and RAB-like small GTPase 1"
499305108,"1",645652,"MT1XP1","metallothionein 1X pseudogene 1"
499305109,"1",54455,"FBXO42","F-box protein 42"
499305110,"1",26099,"SZRD1","SUZ RNA binding domain containing 1"
499305111,"1",729662,"RPL22P3","ribosomal protein L22 pseudogene 3"
499305112,"1",374955,"SPATA21","spermatogenesis associated 21"
499305113,"1",55707,"NECAP2","NECAP endocytosis associated 2"
499305114,"1",114819,"CROCCP3","ciliary rootlet coiled-coil, rootletin pseudogene 3"
499305115,"1",26871,"RNU1-1","RNA, U1 small nuclear 1"
499305116,"1",105376796,"LOC105376796","uncharacterized LOC105376796"
499305117,"1",102724970,"LOC102724970","putative uncharacterized protein FLJ35883"
499305118,"1",100133301,"FAM231B","family with sequence similarity 231, member B"
499305119,"1",100189486,"TRG-CCC4-1","transfer RNA-Gly (CCC) 4-1"
499305120,"1",100421267,"LOC100421267","phosphodiesterase 4D interacting protein pseudogene"
499305121,"1",101056699,"TRK-CTT7-1","transfer RNA-Lys (CTT) 7-1"
499305122,"1",55672,"NBPF1","neuroblastoma breakpoint family, member 1"
499305123,"1",84809,"CROCCP2","ciliary rootlet coiled-coil, rootletin pseudogene 2"
499305124,"1",101927663,"LOC101927663","uncharacterized LOC101927663"
499305125,"1",11209,"MST1P2","macrophage stimulating 1 (hepatocyte growth factor-like) pseudogene 2"
499305126,"1",26869,"RNU1-3","RNA, U1 small nuclear 3"
499305127,"1",729574,"FAM231A","family with sequence similarity 231, member A"
499305128,"1",280661,"EIF1AXP1","eukaryotic translation initiation factor 1A, X-linked pseudogene 1"
499305129,"1",284729,"ESPNP","espin pseudogene"
499305130,"1",100189500,"TRV-CAC13-1","transfer RNA-Val (CAC) 13-1"
499305131,"1",102723383,"LOC102723383","protein FAM231A/C"
499305132,"1",6060,"RNU1-4","RNA, U1 small nuclear 4"
499305133,"1",100421113,"CROCCP4","ciliary rootlet coiled-coil, rootletin pseudogene 4"
499305134,"1",11223,"MST1L","macrophage stimulating 1-like"
499305135,"1",100421279,"LOC100421279","phosphodiesterase 4D interacting protein pseudogene"
499305136,"1",100500876,"MIR3675","microRNA 3675"
499305137,"1",100189479,"TRV-CAC11-2","transfer RNA-Val (CAC) 11-2"
499305138,"1",100132070,"FAM231EP","family with sequence similarity 231, member E, pseudogene"
499305139,"1",101927806,"LOC101927806","uncharacterized LOC101927806"
499305140,"1",105376805,"LOC105376805","uncharacterized LOC105376805"
499305141,"1",9696,"CROCC","ciliary rootlet coiled-coil, rootletin"
499305142,"1",26870,"RNU1-2","RNA, U1 small nuclear 2"
499305143,"1",4237,"MFAP2","microfibrillar-associated protein 2"
499305144,"1",105376806,"LOC105376806","uncharacterized LOC105376806"
499305145,"1",23400,"ATP13A2","ATPase type 13A2"
499305146,"1",6390,"SDHB","succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"
499305147,"1",11240,"PADI2","peptidyl arginine deiminase, type II"
499305148,"1",105376807,"LOC105376807","uncharacterized LOC105376807"
499305149,"1",105376808,"LOC105376808","uncharacterized LOC105376808"
499305150,"1",29943,"PADI1","peptidyl arginine deiminase, type I"
499305151,"1",51702,"PADI3","peptidyl arginine deiminase, type III"
499305152,"1",100616188,"MIR3972","microRNA 3972"
499305153,"1",23569,"PADI4","peptidyl arginine deiminase, type IV"
499305154,"1",353238,"PADI6","peptidyl arginine deiminase, type VI"
499305155,"1",55920,"RCC2","regulator of chromosome condensation 2"
499305156,"1",55160,"ARHGEF10L","Rho guanine nucleotide exchange factor (GEF) 10-like"
499305157,"1",81569,"ACTL8","actin-like 8"
499305158,"1",105376809,"LOC105376809","uncharacterized LOC105376809"
499305159,"1",105376812,"LOC105376812","uncharacterized LOC105376812"
499305160,"1",101927876,"LOC101927876","uncharacterized LOC101927876"
499305161,"1",84966,"IGSF21","immunoglobin superfamily, member 21"
499305162,"1",105376814,"LOC105376814","uncharacterized LOC105376814"
499305163,"1",105376813,"LOC105376813","uncharacterized LOC105376813"
499305164,"1",127707,"KLHDC7A","kelch domain containing 7A"
499305165,"1",391012,"DYNLL1P3","dynein, light chain, LC8-type 1 pseudogene 3"
499305166,"1",5081,"PAX7","paired box 7"
499305167,"1",80834,"TAS1R2","taste receptor, type 1, member 2"
499305168,"1",8659,"ALDH4A1","aldehyde dehydrogenase 4 family, member A1"
499305169,"1",100616120,"MIR4695","microRNA 4695"
499305170,"1",100302276,"MIR1290","microRNA 1290"
499305171,"1",126917,"IFFO2","intermediate filament family orphan 2"
499305172,"1",105376815,"LOC105376815","uncharacterized LOC105376815"
499305173,"1",105376816,"LOC105376816","uncharacterized LOC105376816"
499305174,"1",23352,"UBR4","ubiquitin protein ligase E3 component n-recognin 4"
499305175,"1",101927895,"LOC101927895","uncharacterized LOC101927895"
499305176,"1",23065,"EMC1","ER membrane protein complex subunit 1"
499305177,"1",51154,"MRTO4","mRNA turnover 4 homolog (S. cerevisiae)"
499305178,"1",246181,"AKR7L","aldo-keto reductase family 7-like (gene/pseudogene)"
499305179,"1",22977,"AKR7A3","aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)"
499305180,"1",100506730,"LOC100506730","uncharacterized LOC100506730"
499305181,"1",8574,"AKR7A2","aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase)"
499305182,"1",54896,"PQLC2","PQ loop repeat containing 2"
499305183,"1",832,"CAPZB","capping protein (actin filament) muscle Z-line, beta"
499305184,"1",644083,"LOC644083","uncharacterized LOC644083"
499305185,"1",105376820,"LOC105376820","uncharacterized LOC105376820"
499305186,"1",105378613,"LOC105378613","uncharacterized LOC105378613"
499305187,"1",105376819,"LOC105376819","uncharacterized LOC105376819"
499305188,"1",105376818,"LOC105376818","uncharacterized LOC105376818"
499305189,"1",105376817,"LOC105376817","uncharacterized LOC105376817"
499305190,"1",105376822,"LOC105376822","uncharacterized LOC105376822"
499305191,"1",105378614,"LOC105378614","uncharacterized LOC105378614"
499305192,"1",100532736,"MINOS1-NBL1","MINOS1-NBL1 readthrough"
499305193,"1",440574,"MINOS1","mitochondrial inner membrane organizing system 1"
499305194,"1",644068,"RPS14P3","ribosomal protein S14 pseudogene 3"
499305195,"1",4681,"NBL1","neuroblastoma 1, DAN family BMP antagonist"
499305196,"1",3362,"HTR6","5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled"
499305197,"1",255104,"TMCO4","transmembrane and coiled-coil domains 4"
499305198,"1",54546,"RNF186","ring finger protein 186"
499305199,"1",105376823,"LOC105376823","uncharacterized LOC105376823"
499305200,"1",23252,"OTUD3","OTU deubiquitinase 3"
499305201,"1",30814,"PLA2G2E","phospholipase A2, group IIE"
499305202,"1",5320,"PLA2G2A","phospholipase A2, group IIA (platelets, synovial fluid)"
499305203,"1",5322,"PLA2G5","phospholipase A2, group V"
499305204,"1",100419911,"LOC100419911","prenylcysteine oxidase 1 pseudogene"
499305205,"1",26279,"PLA2G2D","phospholipase A2, group IID"
499305206,"1",64600,"PLA2G2F","phospholipase A2, group IIF"
499305207,"1",105376824,"LOC105376824","uncharacterized LOC105376824"
499305208,"1",391013,"PLA2G2C","phospholipase A2, group IIC"
499305209,"1",127733,"UBXN10","UBX domain protein 10"
499305210,"1",101928017,"UBXN10-AS1","UBXN10 antisense RNA 1"
499305211,"1",105376825,"LOC105376825","uncharacterized LOC105376825"
499305212,"1",105376826,"LOC105376826","uncharacterized LOC105376826"
499305213,"1",105376827,"LOC105376827","uncharacterized LOC105376827"
499305214,"1",105376828,"LOC105376828","uncharacterized LOC105376828"
499305215,"1",127731,"VWA5B1","von Willebrand factor A domain containing 5B1"
499305216,"1",339505,"LINC01141","long intergenic non-protein coding RNA 1141"
499305217,"1",55450,"CAMK2N1","calcium/calmodulin-dependent protein kinase II inhibitor 1"
499305218,"1",79594,"MUL1","mitochondrial E3 ubiquitin protein ligase 1"
499305219,"1",441878,"RPS4XP4","ribosomal protein S4X pseudogene 4"
499305220,"1",163933,"FAM43B","family with sequence similarity 43, member B"
499305221,"1",978,"CDA","cytidine deaminase"
499305222,"1",65018,"PINK1","PTEN induced putative kinase 1"
499305223,"1",102464833,"MIR6084","microRNA 6084"
499305224,"1",100861548,"PINK1-AS","PINK1 antisense RNA"
499305225,"1",1650,"DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit (non-catalytic)"
499305226,"1",57576,"KIF17","kinesin family member 17"
499305227,"1",400745,"SH2D5","SH2 domain containing 5"
499305228,"1",50809,"HP1BP3","heterochromatin protein 1, binding protein 3"
499305229,"1",8672,"EIF4G3","eukaryotic translation initiation factor 4 gamma, 3"
499305230,"1",105376830,"LOC105376830","uncharacterized LOC105376830"
499305231,"1",105376829,"LOC105376829","uncharacterized LOC105376829"
499305232,"1",100302155,"MIR1256","microRNA 1256"
499305233,"1",100271141,"RPS15AP6","ribosomal protein S15a pseudogene 6"
499305234,"1",1889,"ECE1","endothelin converting enzyme 1"
499305235,"1",100506801,"LOC100506801","uncharacterized LOC100506801"
499305236,"1",94297,"PPP1R11P1","protein phosphatase 1, regulatory (inhibitor) subunit 11 pseudogene 1"
499305237,"1",100421269,"LOC100421269","phosphodiesterase 4D interacting protein pseudogene"
499305238,"1",105376832,"LOC105376832","uncharacterized LOC105376832"
499305239,"1",343381,"NBPF2P","neuroblastoma breakpoint family, member 2, pseudogene"
499305240,"1",388605,"HS6ST1P1","heparan sulfate 6-O-sulfotransferase 1 pseudogene 1"
499305241,"1",100421114,"CROCCP5","ciliary rootlet coiled-coil, rootletin pseudogene 5"
499305242,"1",84224,"NBPF3","neuroblastoma breakpoint family, member 3"
499305243,"1",767853,"PFN1P10","profilin 1 pseudogene 10"
499305244,"1",249,"ALPL","alkaline phosphatase, liver/bone/kidney"
499305245,"1",105376833,"LOC105376833","uncharacterized LOC105376833"
499305246,"1",105376834,"LOC105376834","uncharacterized LOC105376834"
499305247,"1",5909,"RAP1GAP","RAP1 GTPase activating protein"
499305248,"1",84196,"USP48","ubiquitin specific peptidase 48"
499305249,"1",105376835,"LOC105376835","uncharacterized LOC105376835"
499305250,"1",401944,"LDLRAD2","low density lipoprotein receptor class A domain containing 2"
499305251,"1",3339,"HSPG2","heparan sulfate proteoglycan 2"
499305252,"1",440575,"RPL21P29","ribosomal protein L21 pseudogene 29"
499305253,"1",23436,"CELA3B","chymotrypsin-like elastase family, member 3B"
499305254,"1",10136,"CELA3A","chymotrypsin-like elastase family, member 3A"
499305255,"1",101928043,"LOC101928043","uncharacterized LOC101928043"
499305256,"1",29092,"LINC00339","long intergenic non-protein coding RNA 339"
499305257,"1",105376841,"LOC105376841","uncharacterized LOC105376841"
499305258,"1",998,"CDC42","cell division cycle 42"
499305259,"1",101928071,"LOC101928071","101928071"
499305260,"1",54361,"WNT4","wingless-type MMTV integration site family, member 4"
499305261,"1",105376845,"LOC105376845","uncharacterized LOC105376845"
499305262,"1",105376850,"LOC105376850","uncharacterized LOC105376850"
499305263,"1",100616433,"MIR4418","microRNA 4418"
499305264,"1",101060363,"LOC101060363","101060363"
499305265,"1",105376856,"LOC105376856","uncharacterized LOC105376856"
499305266,"1",9923,"ZBTB40","zinc finger and BTB domain containing 40"
499305267,"1",2046,"EPHA8","EPH receptor A8"
499305268,"1",102466615,"MIR6127","microRNA 6127"
499305269,"1",712,"C1QA","complement component 1, q subcomponent, A chain"
499305270,"1",714,"C1QC","complement component 1, q subcomponent, C chain"
499305271,"1",713,"C1QB","complement component 1, q subcomponent, B chain"
499305272,"1",2048,"EPHB2","EPH receptor B2"
499305273,"1",100616391,"MIR4684","microRNA 4684"
499305274,"1",100422914,"MIR4253","microRNA 4253"
499305275,"1",105376857,"LOC105376857","uncharacterized LOC105376857"
499305276,"1",646262,"LACTBL1","lactamase, beta-like 1"
499305277,"1",729059,"C1orf234","chromosome 1 open reading frame 234"
499305278,"1",23028,"KDM1A","lysine (K)-specific demethylase 1A"
499305279,"1",100422866,"MIR3115","microRNA 3115"
499305280,"1",100616177,"MIR4419A","microRNA 4419a"
499305281,"1",7798,"LUZP1","leucine zipper protein 1"
499305282,"1",3352,"HTR1D","5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled"
499305283,"1",391019,"RPL29P6","ribosomal protein L29 pseudogene 6"
499305284,"1",100996511,"LINC01355","long intergenic non-protein coding RNA 1355"
499305285,"1",10236,"HNRNPR","heterogeneous nuclear ribonucleoprotein R"
499305286,"1",80818,"ZNF436","zinc finger protein 436"
499305287,"1",148898,"ZNF436-AS1","ZNF436 antisense RNA 1"
499305288,"1",6920,"TCEA3","transcription elongation factor A (SII), 3"
499305289,"1",105376858,"LOC105376858","uncharacterized LOC105376858"
499305290,"1",55616,"ASAP3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
499305291,"1",1870,"E2F2","E2F transcription factor 2"
499305292,"1",101928163,"LOC101928163","uncharacterized LOC101928163"
499305293,"1",105376859,"LOC105376859","uncharacterized LOC105376859"
499305294,"1",3399,"ID3","inhibitor of DNA binding 3, dominant negative helix-loop-helix protein"
499305295,"1",259283,"MDS2","myelodysplastic syndrome 2 translocation associated"
499305296,"1",729856,"LOC729856","elongation factor 1-alpha-like"
499305297,"1",6135,"RPL11","ribosomal protein L11"
499305298,"1",6924,"TCEB3","transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)"
499305299,"1",100506963,"TCEB3-AS1","TCEB3 antisense RNA 1"
499305300,"1",57095,"PITHD1","PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1"
499305301,"1",105376860,"LOC105376860","uncharacterized LOC105376860"
499305302,"1",11313,"LYPLA2","lysophospholipase II"
499305303,"1",2582,"GALE","UDP-galactose-4-epimerase"
499305304,"1",3155,"HMGCL","3-hydroxymethyl-3-methylglutaryl-CoA lyase"
499305305,"1",105376861,"LOC105376861","uncharacterized LOC105376861"
