"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
610,"22",613,"BCR","breakpoint cluster region"
614,"2",617,"BCS1L","BCS1-like (S. cerevisiae)"
615,"2",618,"BCYRN1","brain cytoplasmic RNA 1 (non-protein coding)"
619,"3",622,"BDH1","3-hydroxybutyrate dehydrogenase, type 1"
620,"14",623,"BDKRB1","bradykinin receptor B1"
621,"14",624,"BDKRB2","bradykinin receptor B2"
624,"11",627,"BDNF","brain-derived neurotrophic factor"
626,"6",629,"CFB","complement factor B"
628,"20",631,"BFSP1","beaded filament structural protein 1, filensin"
629,"1",632,"BGLAP","bone gamma-carboxyglutamate (gla) protein"
630,"X",633,"BGN","biglycan"
631,"19",634,"CEACAM1","carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)"
632,"5",635,"BHMT","betaine--homocysteine S-methyltransferase"
633,"12",636,"BICD1","bicaudal D homolog 1 (Drosophila)"
634,"22",637,"BID","BH3 interacting domain death agonist"
635,"22",638,"BIK","BCL2-interacting killer (apoptosis-inducing)"
636,"6",639,"PRDM1","PR domain containing 1, with ZNF domain"
637,"8",640,"BLK","B lymphoid tyrosine kinase"
638,"15",641,"BLM","Bloom syndrome, RecQ helicase-like"
639,"17",642,"BLMH","bleomycin hydrolase"
640,"11",643,"CXCR5","chemokine (C-X-C motif) receptor 5"
641,"7",644,"BLVRA","biliverdin reductase A"
642,"19",645,"BLVRB","biliverdin reductase B (flavin reductase (NADPH))"
643,"15",646,"BNC1","basonuclin 1"
644,"10",648,"BMI1","BMI1 polycomb ring finger oncogene"
645,"8",649,"BMP1","bone morphogenetic protein 1"
646,"20",650,"BMP2","bone morphogenetic protein 2"
647,"4",651,"BMP3","bone morphogenetic protein 3"
648,"14",652,"BMP4","bone morphogenetic protein 4"
649,"6",653,"BMP5","bone morphogenetic protein 5"
650,"6",654,"BMP6","bone morphogenetic protein 6"
651,"20",655,"BMP7","bone morphogenetic protein 7"
652,"1",656,"BMP8B","bone morphogenetic protein 8b"
653,"10",657,"BMPR1A","bone morphogenetic protein receptor, type IA"
654,"4",658,"BMPR1B","bone morphogenetic protein receptor, type IB"
655,"2",659,"BMPR2","bone morphogenetic protein receptor, type II (serine/threonine kinase)"
656,"X",660,"BMX","BMX non-receptor tyrosine kinase"
657,"8",661,"POLR3D","polymerase (RNA) III (DNA directed) polypeptide D, 44kDa"
658,"5",662,"BNIP1","BCL2/adenovirus E1B 19kDa interacting protein 1"
659,"15",663,"BNIP2","BCL2/adenovirus E1B 19kDa interacting protein 2"
660,"10",664,"BNIP3","BCL2/adenovirus E1B 19kDa interacting protein 3"
661,"8",665,"BNIP3L","BCL2/adenovirus E1B 19kDa interacting protein 3-like"
662,"2",666,"BOK","BCL2-related ovarian killer"
663,"6",667,"DST","dystonin"
664,"3",668,"FOXL2","forkhead box L2"
665,"7",669,"BPGM","2,3-bisphosphoglycerate mutase"
666,"6",670,"BPHL","biphenyl hydrolase-like (serine hydrolase)"
667,"20",671,"BPI","bactericidal/permeability-increasing protein"
668,"17",672,"BRCA1","breast cancer 1, early onset"
669,"7",673,"BRAF","v-raf murine sarcoma viral oncogene homolog B1"
671,"13",675,"BRCA2","breast cancer 2, early onset"
672,"1",676,"BRDT","bromodomain, testis-specific"
673,"14",677,"ZFP36L1","zinc finger protein 36, C3H type-like 1"
674,"2",678,"ZFP36L2","zinc finger protein 36, C3H type-like 2"
676,"X",680,"BRS3","bombesin-like receptor 3"
678,"19",682,"BSG","basigin (Ok blood group)"
679,"4",683,"BST1","bone marrow stromal cell antigen 1"
680,"19",684,"BST2","bone marrow stromal cell antigen 2"
681,"4",685,"BTC","betacellulin"
682,"3",686,"BTD","biotinidase"
683,"9",687,"KLF9","Kruppel-like factor 9"
684,"13",688,"KLF5","Kruppel-like factor 5 (intestinal)"
685,"5",689,"BTF3","basic transcription factor 3"
686,"13",690,"BTF3P11","basic transcription factor 3 pseudogene 11"
690,"12",694,"BTG1","B-cell translocation gene 1, anti-proliferative"
691,"X",695,"BTK","Bruton agammaglobulinemia tyrosine kinase"
692,"6",696,"BTN1A1","butyrophilin, subfamily 1, member A1"
695,"2",699,"BUB1","budding uninhibited by benzimidazoles 1 homolog (yeast)"
697,"15",701,"BUB1B","budding uninhibited by benzimidazoles 1 homolog beta (yeast)"
701,"6",705,"BYSL","bystin-like"
702,"22",706,"TSPO","translocator protein (18kDa)"
704,"17",708,"C1QBP","complement component 1, q subcomponent binding protein"
706,"11",710,"SERPING1","serpin peptidase inhibitor, clade G (C1 inhibitor), member 1"
707,"3",711,"ERC2-IT1","ERC2 intronic transcript 1 (non-protein coding)"
708,"1",712,"C1QA","complement component 1, q subcomponent, A chain"
709,"1",713,"C1QB","complement component 1, q subcomponent, B chain"
710,"1",714,"C1QC","complement component 1, q subcomponent, C chain"
711,"12",715,"C1R","complement component 1, r subcomponent"
712,"12",716,"C1S","complement component 1, s subcomponent"
713,"6",717,"C2","complement component 2"
714,"19",718,"C3","complement component 3"
715,"12",719,"C3AR1","complement component 3a receptor 1"
716,"6",720,"C4A","complement component 4A (Rodgers blood group)"
717,"6",721,"C4B","complement component 4B (Chido blood group)"
718,"1",722,"C4BPA","complement component 4 binding protein, alpha"
721,"1",725,"C4BPB","complement component 4 binding protein, beta"
722,"11",726,"CAPN5","calpain 5"
723,"9",727,"C5","complement component 5"
724,"19",728,"C5AR1","complement component 5a receptor 1"
725,"5",729,"C6","complement component 6"
726,"5",730,"C7","complement component 7"
727,"1",731,"C8A","complement component 8, alpha polypeptide"
728,"1",732,"C8B","complement component 8, beta polypeptide"
729,"9",733,"C8G","complement component 8, gamma polypeptide"
730,"8",734,"OSGIN2","oxidative stress induced growth inhibitor family member 2"
731,"5",735,"C9","complement component 9"
734,"11",738,"C11orf2","chromosome 11 open reading frame 2"
736,"11",740,"MRPL49","mitochondrial ribosomal protein L49"
737,"11",741,"ZNHIT2","zinc finger, HIT-type containing 2"
740,"11",744,"MPPED2","metallophosphoesterase domain containing 2"
741,"11",745,"C11orf9","chromosome 11 open reading frame 9"
742,"11",746,"C11orf10","chromosome 11 open reading frame 10"
743,"11",747,"DAGLA","diacylglycerol lipase, alpha"
746,"16",750,"C16orf3","chromosome 16 open reading frame 3"
748,"17",752,"FMNL1","formin-like 1"
749,"18",753,"C18orf1","chromosome 18 open reading frame 1"
750,"21",754,"PTTG1IP","pituitary tumor-transforming 1 interacting protein"
751,"21",755,"C21orf2","chromosome 21 open reading frame 2"
753,"21",757,"TMEM50B","transmembrane protein 50B"
754,"22",758,"MPPED1","metallophosphoesterase domain containing 1"
755,"8",759,"CA1","carbonic anhydrase I"
756,"8",760,"CA2","carbonic anhydrase II"
757,"8",761,"CA3","carbonic anhydrase III, muscle specific"
758,"17",762,"CA4","carbonic anhydrase IV"
759,"16",763,"CA5A","carbonic anhydrase VA, mitochondrial"
761,"1",765,"CA6","carbonic anhydrase VI"
762,"16",766,"CA7","carbonic anhydrase VII"
763,"8",767,"CA8","carbonic anhydrase VIII"
764,"9",768,"CA9","carbonic anhydrase IX"
766,"19",770,"CA11","carbonic anhydrase XI"
767,"15",771,"CA12","carbonic anhydrase XII"
769,"19",773,"CACNA1A","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit"
770,"9",774,"CACNA1B","calcium channel, voltage-dependent, N type, alpha 1B subunit"
771,"12",775,"CACNA1C","calcium channel, voltage-dependent, L type, alpha 1C subunit"
772,"3",776,"CACNA1D","calcium channel, voltage-dependent, L type, alpha 1D subunit"
773,"1",777,"CACNA1E","calcium channel, voltage-dependent, R type, alpha 1E subunit"
774,"X",778,"CACNA1F","calcium channel, voltage-dependent, L type, alpha 1F subunit"
775,"1",779,"CACNA1S","calcium channel, voltage-dependent, L type, alpha 1S subunit"
776,"6",780,"DDR1","discoidin domain receptor tyrosine kinase 1"
777,"7",781,"CACNA2D1","calcium channel, voltage-dependent, alpha 2/delta subunit 1"
778,"17",782,"CACNB1","calcium channel, voltage-dependent, beta 1 subunit"
779,"10",783,"CACNB2","calcium channel, voltage-dependent, beta 2 subunit"
780,"12",784,"CACNB3","calcium channel, voltage-dependent, beta 3 subunit"
781,"2",785,"CACNB4","calcium channel, voltage-dependent, beta 4 subunit"
782,"17",786,"CACNG1","calcium channel, voltage-dependent, gamma subunit 1"
784,"3",788,"SLC25A20","solute carrier family 25 (carnitine/acylcarnitine translocase), member 20"
786,"2",790,"CAD","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
789,"8",793,"CALB1","calbindin 1, 28kDa"
790,"16",794,"CALB2","calbindin 2"
791,"X",795,"S100G","S100 calcium binding protein G"
792,"11",796,"CALCA","calcitonin-related polypeptide alpha"
793,"11",797,"CALCB","calcitonin-related polypeptide beta"
795,"7",799,"CALCR","calcitonin receptor"
796,"7",800,"CALD1","caldesmon 1"
797,"14",801,"CALM1","calmodulin 1 (phosphorylase kinase, delta)"
801,"2",805,"CALM2","calmodulin 2 (phosphorylase kinase, delta)"
804,"19",808,"CALM3","calmodulin 3 (phosphorylase kinase, delta)"
806,"10",810,"CALML3","calmodulin-like 3"
807,"19",811,"CALR","calreticulin"
809,"7",813,"CALU","calumenin"
810,"5",814,"CAMK4","calcium/calmodulin-dependent protein kinase IV"
811,"5",815,"CAMK2A","calcium/calmodulin-dependent protein kinase II alpha"
812,"7",816,"CAMK2B","calcium/calmodulin-dependent protein kinase II beta"
813,"4",817,"CAMK2D","calcium/calmodulin-dependent protein kinase II delta"
814,"10",818,"CAMK2G","calcium/calmodulin-dependent protein kinase II gamma"
815,"5",819,"CAMLG","calcium modulating ligand"
816,"3",820,"CAMP","cathelicidin antimicrobial peptide"
817,"5",821,"CANX","calnexin"
818,"2",822,"CAPG","capping protein (actin filament), gelsolin-like"
819,"11",823,"CAPN1","calpain 1, (mu/I) large subunit"
820,"1",824,"CAPN2","calpain 2, (m/II) large subunit"
821,"15",825,"CAPN3","calpain 3, (p94)"
822,"19",826,"CAPNS1","calpain, small subunit 1"
823,"X",827,"CAPN6","calpain 6"
824,"19",828,"CAPS","calcyphosine"
825,"1",829,"CAPZA1","capping protein (actin filament) muscle Z-line, alpha 1"
826,"7",830,"CAPZA2","capping protein (actin filament) muscle Z-line, alpha 2"
827,"5",831,"CAST","calpastatin"
828,"1",832,"CAPZB","capping protein (actin filament) muscle Z-line, beta"
829,"11",833,"CARS","cysteinyl-tRNA synthetase"
830,"11",834,"CASP1","caspase 1, apoptosis-related cysteine peptidase"
831,"7",835,"CASP2","caspase 2, apoptosis-related cysteine peptidase"
832,"4",836,"CASP3","caspase 3, apoptosis-related cysteine peptidase"
833,"11",837,"CASP4","caspase 4, apoptosis-related cysteine peptidase"
834,"11",838,"CASP5","caspase 5, apoptosis-related cysteine peptidase"
835,"4",839,"CASP6","caspase 6, apoptosis-related cysteine peptidase"
836,"10",840,"CASP7","caspase 7, apoptosis-related cysteine peptidase"
837,"2",841,"CASP8","caspase 8, apoptosis-related cysteine peptidase"
838,"1",842,"CASP9","caspase 9, apoptosis-related cysteine peptidase"
839,"2",843,"CASP10","caspase 10, apoptosis-related cysteine peptidase"
840,"1",844,"CASQ1","calsequestrin 1 (fast-twitch, skeletal muscle)"
841,"1",845,"CASQ2","calsequestrin 2 (cardiac muscle)"
842,"3",846,"CASR","calcium-sensing receptor"
843,"11",847,"CAT","catalase"
853,"7",857,"CAV1","caveolin 1, caveolae protein, 22kDa"
854,"7",858,"CAV2","caveolin 2"
855,"3",859,"CAV3","caveolin 3"
856,"6",860,"RUNX2","runt-related transcription factor 2"
857,"21",861,"RUNX1","runt-related transcription factor 1"
858,"8",862,"RUNX1T1","runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"
859,"16",863,"CBFA2T3","core-binding factor, runt domain, alpha subunit 2; translocated to, 3"
860,"1",864,"RUNX3","runt-related transcription factor 3"
861,"16",865,"CBFB","core-binding factor, beta subunit"
862,"14",866,"SERPINA6","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6"
863,"11",867,"CBL","Cbl proto-oncogene, E3 ubiquitin protein ligase"
864,"3",868,"CBLB","Cbl proto-oncogene, E3 ubiquitin protein ligase B"
865,"16",869,"CBLN1","cerebellin 1 precursor"
867,"11",871,"SERPINH1","serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"
869,"21",873,"CBR1","carbonyl reductase 1"
870,"21",874,"CBR3","carbonyl reductase 3"
871,"21",875,"CBS","cystathionine-beta-synthase"
877,"9",881,"CCIN","calicin"
879,"9",883,"CCBL1","cysteine conjugate-beta lyase, cytoplasmic"
880,"3",885,"CCK","cholecystokinin"
881,"4",886,"CCKAR","cholecystokinin A receptor"
882,"11",887,"CCKBR","cholecystokinin B receptor"
884,"7",889,"KRIT1","KRIT1, ankyrin repeat containing"
885,"4",890,"CCNA2","cyclin A2"
886,"5",891,"CCNB1","cyclin B1"
887,"6",892,"CCNC","cyclin C"
889,"12",894,"CCND2","cyclin D2"
891,"6",896,"CCND3","cyclin D3"
893,"19",898,"CCNE1","cyclin E1"
894,"16",899,"CCNF","cyclin F"
895,"5",900,"CCNG1","cyclin G1"
896,"4",901,"CCNG2","cyclin G2"
897,"5",902,"CCNH","cyclin H"
899,"12",904,"CCNT1","cyclin T1"
900,"2",905,"CCNT2","cyclin T2"
903,"7",908,"CCT6A","chaperonin containing TCP1, subunit 6A (zeta 1)"
904,"1",909,"CD1A","CD1a molecule"
905,"1",910,"CD1B","CD1b molecule"
906,"1",911,"CD1C","CD1c molecule"
907,"1",912,"CD1D","CD1d molecule"
908,"1",913,"CD1E","CD1e molecule"
909,"1",914,"CD2","CD2 molecule"
910,"11",915,"CD3D","CD3d molecule, delta (CD3-TCR complex)"
911,"11",916,"CD3E","CD3e molecule, epsilon (CD3-TCR complex)"
912,"11",917,"CD3G","CD3g molecule, gamma (CD3-TCR complex)"
914,"1",919,"CD247","CD247 molecule"
915,"12",920,"CD4","CD4 molecule"
916,"11",921,"CD5","CD5 molecule"
917,"1",922,"CD5L","CD5 molecule-like"
918,"11",923,"CD6","CD6 molecule"
919,"17",924,"CD7","CD7 molecule"
920,"2",925,"CD8A","CD8a molecule"
921,"2",926,"CD8B","CD8b molecule"
923,"12",928,"CD9","CD9 molecule"
924,"5",929,"CD14","CD14 molecule"
925,"16",930,"CD19","CD19 molecule"
926,"11",931,"MS4A1","membrane-spanning 4-domains, subfamily A, member 1"
927,"11",932,"MS4A3","membrane-spanning 4-domains, subfamily A, member 3 (hematopoietic cell-specific)"
928,"19",933,"CD22","CD22 molecule"
934,"12",939,"CD27","CD27 molecule"
935,"2",940,"CD28","CD28 molecule"
936,"3",941,"CD80","CD80 molecule"
937,"3",942,"CD86","CD86 molecule"
938,"1",943,"TNFRSF8","tumor necrosis factor receptor superfamily, member 8"
939,"9",944,"TNFSF8","tumor necrosis factor (ligand) superfamily, member 8"
940,"19",945,"CD33","CD33 molecule"
941,"19",946,"SIGLEC6","sialic acid binding Ig-like lectin 6"
942,"1",947,"CD34","CD34 molecule"
943,"7",948,"CD36","CD36 molecule (thrombospondin receptor)"
944,"12",949,"SCARB1","scavenger receptor class B, member 1"
945,"4",950,"SCARB2","scavenger receptor class B, member 2"
946,"19",951,"CD37","CD37 molecule"
947,"4",952,"CD38","CD38 molecule"
948,"10",953,"ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1"
949,"9",954,"ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2"
950,"20",955,"ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6 (putative)"
951,"3",956,"ENTPD3","ectonucleoside triphosphate diphosphohydrolase 3"
952,"14",957,"ENTPD5","ectonucleoside triphosphate diphosphohydrolase 5"
953,"20",958,"CD40","CD40 molecule, TNF receptor superfamily member 5"
954,"X",959,"CD40LG","CD40 ligand"
955,"11",960,"CD44","CD44 molecule (Indian blood group)"
956,"3",961,"CD47","CD47 molecule"
957,"1",962,"CD48","CD48 molecule"
958,"1",963,"CD53","CD53 molecule"
960,"1",965,"CD58","CD58 molecule"
961,"11",966,"CD59","CD59 molecule, complement regulatory protein"
962,"12",967,"CD63","CD63 molecule"
963,"17",968,"CD68","CD68 molecule"
964,"12",969,"CD69","CD69 molecule"
965,"19",970,"CD70","CD70 molecule"
966,"9",971,"CD72","CD72 molecule"
967,"5",972,"CD74","CD74 molecule, major histocompatibility complex, class II invariant chain"
968,"19",973,"CD79A","CD79a molecule, immunoglobulin-associated alpha"
969,"17",974,"CD79B","CD79b molecule, immunoglobulin-associated beta"
970,"11",975,"CD81","CD81 molecule"
971,"19",976,"CD97","CD97 molecule"
972,"11",977,"CD151","CD151 molecule (Raph blood group)"
973,"1",978,"CDA","cytidine deaminase"
978,"10",983,"CDK1","cyclin-dependent kinase 1"
979,"1",984,"CDK11B","cyclin-dependent kinase 11B"
982,"4",987,"LRBA","LPS-responsive vesicle trafficking, beach and anchor containing"
983,"6",988,"CDC5L","CDC5 cell division cycle 5-like (S. pombe)"
984,"7",989,"SEPT7","septin 7"
985,"17",990,"CDC6","cell division cycle 6 homolog (S. cerevisiae)"
986,"1",991,"CDC20","cell division cycle 20 homolog (S. cerevisiae)"
988,"3",993,"CDC25A","cell division cycle 25 homolog A (S. pombe)"
989,"20",994,"CDC25B","cell division cycle 25 homolog B (S. pombe)"
990,"5",995,"CDC25C","cell division cycle 25 homolog C (S. pombe)"
991,"17",996,"CDC27","cell division cycle 27 homolog (S. cerevisiae)"
992,"19",997,"CDC34","cell division cycle 34 homolog (S. cerevisiae)"
993,"1",998,"CDC42","cell division cycle 42 (GTP binding protein, 25kDa)"
994,"16",999,"CDH1","cadherin 1, type 1, E-cadherin (epithelial)"
995,"18",1000,"CDH2","cadherin 2, type 1, N-cadherin (neuronal)"
996,"16",1001,"CDH3","cadherin 3, type 1, P-cadherin (placental)"
997,"20",1002,"CDH4","cadherin 4, type 1, R-cadherin (retinal)"
998,"16",1003,"CDH5","cadherin 5, type 2 (vascular endothelium)"
999,"5",1004,"CDH6","cadherin 6, type 2, K-cadherin (fetal kidney)"
1000,"18",1005,"CDH7","cadherin 7, type 2"
1001,"16",1006,"CDH8","cadherin 8, type 2"
1002,"5",1007,"CDH9","cadherin 9, type 2 (T1-cadherin)"
1003,"5",1008,"CDH10","cadherin 10, type 2 (T2-cadherin)"
1004,"16",1009,"CDH11","cadherin 11, type 2, OB-cadherin (osteoblast)"
1005,"5",1010,"CDH12","cadherin 12, type 2 (N-cadherin 2)"
1007,"16",1012,"CDH13","cadherin 13, H-cadherin (heart)"
1008,"16",1013,"CDH15","cadherin 15, type 1, M-cadherin (myotubule)"
1009,"16",1014,"CDH16","cadherin 16, KSP-cadherin"
1010,"8",1015,"CDH17","cadherin 17, LI cadherin (liver-intestine)"
1011,"5",1016,"CDH18","cadherin 18, type 2"
1012,"12",1017,"CDK2","cyclin-dependent kinase 2"
1013,"17",1018,"CDK3","cyclin-dependent kinase 3"
1014,"12",1019,"CDK4","cyclin-dependent kinase 4"
1015,"7",1020,"CDK5","cyclin-dependent kinase 5"
1016,"7",1021,"CDK6","cyclin-dependent kinase 6"
1017,"5",1022,"CDK7","cyclin-dependent kinase 7"
1018,"13",1024,"CDK8","cyclin-dependent kinase 8"
1019,"9",1025,"CDK9","cyclin-dependent kinase 9"
1020,"6",1026,"CDKN1A","cyclin-dependent kinase inhibitor 1A (p21, Cip1)"
1021,"12",1027,"CDKN1B","cyclin-dependent kinase inhibitor 1B (p27, Kip1)"
1022,"11",1028,"CDKN1C","cyclin-dependent kinase inhibitor 1C (p57, Kip2)"
1023,"9",1029,"CDKN2A","cyclin-dependent kinase inhibitor 2A"
1024,"9",1030,"CDKN2B","cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)"
1025,"1",1031,"CDKN2C","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)"
1026,"19",1032,"CDKN2D","cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)"
1027,"14",1033,"CDKN3","cyclin-dependent kinase inhibitor 3"
1030,"5",1036,"CDO1","cysteine dioxygenase, type I"
1032,"X",1038,"CDR1","cerebellar degeneration-related protein 1, 34kDa"
1033,"16",1039,"CDR2","cerebellar degeneration-related protein 2, 62kDa"
1034,"4",1040,"CDS1","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1"
1035,"6",1041,"CDSN","corneodesmosin"
1037,"1",1043,"CD52","CD52 molecule"
1038,"5",1044,"CDX1","caudal type homeobox 1"
1039,"13",1045,"CDX2","caudal type homeobox 2"
1040,"X",1046,"CDX4","caudal type homeobox 4"
1041,"4",1047,"CLGN","calmegin"
1042,"19",1048,"CEACAM5","carcinoembryonic antigen-related cell adhesion molecule 5"
1043,"19",1050,"CEBPA","CCAAT/enhancer binding protein (C/EBP), alpha"
1044,"20",1051,"CEBPB","CCAAT/enhancer binding protein (C/EBP), beta"
1045,"8",1052,"CEBPD","CCAAT/enhancer binding protein (C/EBP), delta"
1046,"14",1053,"CEBPE","CCAAT/enhancer binding protein (C/EBP), epsilon"
